region,category,ds,actual,yhat,yhat_lower,yhat_upper,is_forecast
Central,Office Supplies,2018-10-19,31.544,75.00546893209842,0.0,899.3426610405307,False
Central,Office Supplies,2018-10-20,0.0,79.94949099946537,0.0,877.2375232900582,False
Central,Office Supplies,2018-10-21,993.832,138.21756897351182,0.0,915.0727613165507,False
Central,Office Supplies,2018-10-22,369.53,86.44051429217929,0.0,893.1890057581909,False
Central,Office Supplies,2018-10-23,296.454,116.68106805923199,0.0,943.7369270793791,False
Central,Office Supplies,2018-10-24,0.0,104.4158056165397,0.0,882.9906773574877,False
Central,Office Supplies,2018-10-25,0.0,36.20034735840969,0.0,841.1699184030259,False
Central,Office Supplies,2018-10-26,61.775999999999996,90.1989161803061,0.0,970.542325998942,False
Central,Office Supplies,2018-10-27,31.344,103.51646016598585,0.0,969.8349994913877,False
Central,Office Supplies,2018-10-28,15.552,169.68915088517335,0.0,964.6599197694964,False
Central,Office Supplies,2018-10-29,0.0,125.19489122079516,0.0,942.3593917554289,False
Central,Office Supplies,2018-10-30,54.192,161.957349260928,0.0,955.6626650603074,False
Central,Office Supplies,2018-10-31,15.16,155.33138781852563,0.0,922.8414839950489,False
Central,Office Supplies,2018-11-01,0.0,91.77138325394557,0.0,947.6759473082531,False
Central,Office Supplies,2018-11-02,196.016,149.36338501841988,0.0,951.9261899694305,False
Central,Office Supplies,2018-11-03,75.9,165.1592586114073,0.0,950.6708975542942,False
Central,Office Supplies,2018-11-04,89.52000000000001,232.6685618061485,0.0,1079.3209560553316,False
Central,Office Supplies,2018-11-05,256.18,188.36974474691334,0.0,995.7316615726784,False
Central,Office Supplies,2018-11-06,59.688,224.21416577645556,0.0,1039.3425471654257,False
Central,Office Supplies,2018-11-07,38.16,215.61078735545294,0.0,1064.1753906003048,False
Central,Office Supplies,2018-11-08,0.0,149.09306037681208,0.0,962.7267700868919,False
Central,Office Supplies,2018-11-09,0.0,202.84898248292308,0.0,988.1923965296862,False
Central,Office Supplies,2018-11-10,0.0,214.052526065246,0.0,977.2032754731066,False
Central,Office Supplies,2018-11-11,300.29600000000005,772.1233807856757,0.0,1549.7062980612188,False
Central,Office Supplies,2018-11-12,899.8960000000001,452.3793403253028,0.0,1316.6106054949018,False
Central,Office Supplies,2018-11-13,301.492,256.24486498275166,0.0,1074.7420023137977,False
Central,Office Supplies,2018-11-14,82.31,241.5254610678253,0.0,1067.2990857809364,False
Central,Office Supplies,2018-11-15,0.0,168.92048510563362,0.0,975.0139296162477,False
Central,Office Supplies,2018-11-16,0.0,216.7802420764433,0.0,1018.5765005777139,False
Central,Office Supplies,2018-11-17,0.0,222.43254144914056,0.0,1031.1986162752482,False
Central,Office Supplies,2018-11-18,193.244,279.66720248851664,0.0,1067.5749137779028,False
Central,Office Supplies,2018-11-19,1692.708,225.23977469233947,0.0,1059.4639788308727,False
Central,Office Supplies,2018-11-20,22.0,251.36816965263358,0.0,1063.1279703414539,False
Central,Office Supplies,2018-11-21,0.0,233.7102715508192,0.0,1139.7084692820404,False
Central,Office Supplies,2018-11-22,35.712,49.81881931695399,0.0,885.3233099849591,False
Central,Office Supplies,2018-11-23,435.184,205.69260445256435,0.0,1001.3259698205459,False
Central,Office Supplies,2018-11-24,57.876,211.04871780213182,0.0,1080.0750493783728,False
Central,Office Supplies,2018-11-25,588.338,268.86118583997495,0.0,1095.6972784770749,False
Central,Office Supplies,2018-11-26,33.568,215.83840967147236,0.0,979.0730709071273,False
Central,Office Supplies,2018-11-27,656.22,244.12670969531115,0.0,1091.3372995094135,False
Central,Office Supplies,2018-11-28,0.0,229.29012643718377,0.0,1036.8362890196977,False
Central,Office Supplies,2018-11-29,0.0,157.9735316538038,0.0,958.9393064365732,False
Central,Office Supplies,2018-11-30,2.368,208.43013953356237,0.0,967.1648442721959,False
Central,Office Supplies,2018-12-01,254.488,217.85168407139616,0.0,1016.082216121546,False
Central,Office Supplies,2018-12-02,306.78000000000003,279.8571173134007,0.0,1078.9484943281263,False
Central,Office Supplies,2018-12-03,10.368,231.00150245284703,0.0,1054.0860788210894,False
Central,Office Supplies,2018-12-04,70.368,263.27865312099124,0.0,1069.8898091868405,False
Central,Office Supplies,2018-12-05,100.34,252.10541712550742,0.0,1032.5754506007734,False
Central,Office Supplies,2018-12-06,0.0,183.98912017727997,0.0,990.0040574583791,False
Central,Office Supplies,2018-12-07,1909.094,237.05913554963163,0.0,1022.8623871165054,False
Central,Office Supplies,2018-12-08,1178.33,248.4007292099539,0.0,1070.2700708275881,False
Central,Office Supplies,2018-12-09,424.938,311.5469293156435,0.0,1114.3985976351746,False
Central,Office Supplies,2018-12-10,34.5,262.99000199696576,0.0,1065.7089300147754,False
Central,Office Supplies,2018-12-11,24.44,294.68600915810157,0.0,1172.8357726481977,False
Central,Office Supplies,2018-12-12,0.0,282.0402895730181,0.0,1126.4124805460588,False
Central,Office Supplies,2018-12-13,0.0,211.57534220367438,0.0,996.0839536614857,False
Central,Office Supplies,2018-12-14,95.232,261.46206252269155,0.0,1075.2098123830183,False
Central,Office Supplies,2018-12-15,10.192,268.85248823050654,0.0,1044.4329694291525,False
Central,Office Supplies,2018-12-16,10.8,327.36983197689074,0.0,1125.3021187468464,False
Central,Office Supplies,2018-12-17,127.004,273.617432908153,0.0,1087.2619224869784,False
Central,Office Supplies,2018-12-18,0.0,299.68017248353783,0.0,1033.8036650384608,False
Central,Office Supplies,2018-12-19,0.0,281.1062835005464,0.0,1067.5485390841327,False
Central,Office Supplies,2018-12-20,0.0,204.57113441682094,0.0,1055.6155959628027,False
Central,Office Supplies,2018-12-21,375.34,248.40405557460338,0.0,1122.4398840161052,False
Central,Office Supplies,2018-12-22,978.7199999999999,249.91648894130736,0.0,1104.1356589809918,False
Central,Office Supplies,2018-12-23,247.69600000000003,302.8873700888232,0.0,1059.2064318569758,False
Central,Office Supplies,2018-12-24,264.32,244.067507537504,0.0,1006.1942604900036,False
Central,Office Supplies,2018-12-25,160.162,96.22894907907308,0.0,900.6662527880762,False
Central,Office Supplies,2018-12-26,811.462,243.38120313787073,0.0,1075.8695441746652,False
Central,Office Supplies,2018-12-27,0.0,163.95457641607186,0.0,1015.666664842154,False
Central,Office Supplies,2018-12-28,57.227999999999994,205.80086326657926,0.0,1033.2176832292814,False
Central,Office Supplies,2018-12-29,209.7,206.28069435497642,0.0,993.2664250056644,False
Central,Office Supplies,2018-12-30,209.3,259.1949633198942,0.0,1074.1607285953141,False
Central,Office Supplies,2018-12-31,,201.2883354138236,0.0,1068.9836753962613,True
Central,Office Supplies,2019-01-01,,237.71118061169943,0.0,975.6632870836505,True
Central,Office Supplies,2019-01-02,,205.17335896593917,0.0,1028.3939658139732,True
Central,Office Supplies,2019-01-03,,129.2554467183577,0.0,941.9238518469429,True
Central,Office Supplies,2019-01-04,,175.2853623410248,0.0,1031.7550553094432,True
Central,Office Supplies,2019-01-05,,180.49187833900245,0.0,972.9974691820694,True
Central,Office Supplies,2019-01-06,,238.527014815614,0.0,1098.2953121948326,True
Central,Office Supplies,2019-01-07,,185.9736686601962,0.0,1030.6538264608926,True
Central,Office Supplies,2019-01-08,,214.8471246733643,0.0,1046.7944008067714,True
Central,Office Supplies,2019-01-09,,200.5783862144512,0.0,994.2133961269792,True
Central,Office Supplies,2019-01-10,,129.68087557390396,0.0,974.0032319599129,True
Central,Office Supplies,2019-01-11,,180.2814989344828,0.0,988.5693869270589,True
Central,Office Supplies,2019-01-12,,189.45424774137967,0.0,980.7263010708928,True
Central,Office Supplies,2019-01-13,,250.71210024254054,0.0,1151.0460794751987,True
Central,Office Supplies,2019-01-14,,200.51881207745984,0.0,1014.9967779038827,True
Central,Office Supplies,2019-01-15,,230.7940703310552,0.0,1027.7039822612412,True
Central,Office Supplies,2019-01-16,,216.8998426818186,0.0,991.8021045965178,True
Central,Office Supplies,2019-01-17,,145.30938270479365,0.0,917.7687616863329,True
Central,Office Supplies,2019-01-18,,194.1398164091845,0.0,1022.4759468578061,True
Central,Office Supplies,2019-01-19,,200.48643345948594,0.0,1050.991278576039,True
Central,Office Supplies,2019-01-20,,257.9144213026697,0.0,1127.9625716305782,True
Central,Office Supplies,2019-01-21,,67.08092132259335,0.0,860.8731761730229,True
Central,Office Supplies,2019-01-22,,227.68185842388135,0.0,1062.7418101412197,True
Central,Office Supplies,2019-01-23,,207.54855564264287,0.0,1006.8427690443077,True
Central,Office Supplies,2019-01-24,,129.20043754590137,0.0,942.5542402054265,True
Central,Office Supplies,2019-01-25,,170.9300597801741,0.0,951.5767728349643,True
Central,Office Supplies,2019-01-26,,170.0215591155153,0.0,967.3304082180432,True
Central,Office Supplies,2019-01-27,,220.23742792568055,0.0,1059.7188870237999,True
Central,Office Supplies,2019-01-28,,158.32404062658009,0.0,1024.591238183773,True
Central,Office Supplies,2019-01-29,,176.50956930595274,0.0,956.2652670884014,True
Central,Office Supplies,2019-01-30,,150.4823106603221,0.0,969.742750620632,True
Central,Office Supplies,2019-01-31,,67.05109832262623,0.0,882.7401306003034,True
Central,Office Supplies,2019-02-01,,104.66895544386145,0.0,911.4575404879668,True
Central,Office Supplies,2019-02-02,,100.75835123992582,0.0,924.0856476487338,True
Central,Office Supplies,2019-02-03,,149.19404394795498,0.0,1014.4745269175868,True
Central,Office Supplies,2019-02-04,,86.80533863897372,0.0,876.19492124009,True
Central,Office Supplies,2019-02-05,,105.87148831242978,0.0,928.7224729945757,True
Central,Office Supplies,2019-02-06,,82.09833145017441,0.0,875.8378220005497,True
Central,Office Supplies,2019-02-07,,2.2778890716599562,0.0,827.8638992695059,True
Central,Office Supplies,2019-02-08,,44.812101644742384,0.0,901.5780822015365,True
Central,Office Supplies,2019-02-09,,47.03907086582885,0.0,822.9671923510839,True
Central,Office Supplies,2019-02-10,,102.71776581342891,0.0,902.3209523094761,True
Central,Office Supplies,2019-02-11,,48.53297534117955,0.0,889.8396866257694,True
Central,Office Supplies,2019-02-12,,76.59416616667336,0.0,855.7858481006682,True
Central,Office Supplies,2019-02-13,,62.41625035178217,0.0,867.3040226566605,True
Central,Office Supplies,2019-02-14,,0.0,0.0,858.7984990778253,True
Central,Office Supplies,2019-02-15,,45.28031015970558,0.0,796.7455990282715,True
Central,Office Supplies,2019-02-16,,57.619110146537054,0.0,873.8248078072976,True
Central,Office Supplies,2019-02-17,,123.13445694936303,0.0,1013.5447760701268,True
Central,Office Supplies,2019-02-18,,63.12534892495067,0.0,864.3011616300859,True
Central,Office Supplies,2019-02-19,,114.99185848860773,0.0,900.1647764455045,True
Central,Office Supplies,2019-02-20,,108.55733041175556,0.0,882.8517768494374,True
Central,Office Supplies,2019-02-21,,45.40128529419019,0.0,849.718342916559,True
Central,Office Supplies,2019-02-22,,103.56067754680265,0.0,872.938855047559,True
Central,Office Supplies,2019-02-23,,120.03159719976031,0.0,980.919288042712,True
Central,Office Supplies,2019-02-24,,188.26248217602702,0.0,1017.2319699139415,True
Central,Office Supplies,2019-02-25,,144.66678165345454,0.0,979.6563791475239,True
Central,Office Supplies,2019-02-26,,181.12853061362827,0.0,883.7055715537016,True
Central,Office Supplies,2019-02-27,,172.98866657131083,0.0,931.9542576476852,True
Central,Office Supplies,2019-02-28,,106.71356246827995,0.0,905.63328074884,True
Central,Office Supplies,2019-03-01,,160.4267267241292,0.0,1002.111570500696,True
Central,Office Supplies,2019-03-02,,171.24183188002107,0.0,929.4589357168941,True
Central,Office Supplies,2019-03-03,,232.7528588365161,0.0,1043.6726147384309,True
Central,Office Supplies,2019-03-04,,181.5430016412903,0.0,952.1160132548837,True
Central,Office Supplies,2019-03-05,,209.68589447222305,0.0,1052.7322417737757,True
Central,Office Supplies,2019-03-06,,192.72710823504673,0.0,1033.627776950526,True
Central,Office Supplies,2019-03-07,,117.34751882965203,0.0,919.3348338490911,True
Central,Office Supplies,2019-03-08,,161.88963432043735,0.0,1004.6083203402654,True
Central,Office Supplies,2019-03-09,,163.68518309988826,0.0,994.774965414176,True
Central,Office Supplies,2019-03-10,,216.53989136477313,0.0,1087.4919939764861,True
Central,Office Supplies,2019-03-11,,157.2372330232958,0.0,975.836361686372,True
Central,Office Supplies,2019-03-12,,178.0348450233253,0.0,1006.8761684270289,True
Central,Office Supplies,2019-03-13,,154.64167659120568,0.0,990.8312888597039,True
Central,Office Supplies,2019-03-14,,73.87758208417759,0.0,886.2348865409574,True
Central,Office Supplies,2019-03-15,,114.19653615477642,0.0,935.8075672305821,True
Central,Office Supplies,2019-03-16,,113.01184632215671,0.0,915.0368452362818,True
Central,Office Supplies,2019-03-17,,164.1793440239958,0.0,1003.1420996352608,True
Central,Office Supplies,2019-03-18,,104.50036860104822,0.0,915.191918653655,True
Central,Office Supplies,2019-03-19,,126.21824648747321,0.0,963.3260492590057,True
Central,Office Supplies,2019-03-20,,104.99632134627595,0.0,889.63272696992,True
Central,Office Supplies,2019-03-21,,27.579210670419883,0.0,870.1902981293349,True
Central,Office Supplies,2019-03-22,,72.31841309969154,0.0,927.8503382286593,True
Central,Office Supplies,2019-03-23,,76.50056857471463,0.0,859.584861740677,True
Central,Office Supplies,2019-03-24,,133.83426307945257,0.0,931.245420805388,True
Central,Office Supplies,2019-03-25,,80.95708939822475,0.0,917.5247527690423,True
Central,Office Supplies,2019-03-26,,109.93655238091046,0.0,957.7584380866792,True
Central,Office Supplies,2019-03-27,,96.2527531465206,0.0,935.8145947941398,True
Central,Office Supplies,2019-03-28,,26.464402295307735,0.0,824.0209714405358,True
Central,Office Supplies,2019-03-29,,78.73916023052223,0.0,897.2563793823858,True
Central,Office Supplies,2019-03-30,,90.18648328709587,0.0,973.5349633165955,True
Central,Technology,2015-01-09,31.2,0.0,0.0,1024.1859545243326,False
Central,Technology,2015-01-10,0.0,100.25407491207378,0.0,1091.2453146009661,False
Central,Technology,2015-01-11,0.0,47.78565881360102,0.0,1075.5521835787208,False
Central,Technology,2015-01-12,0.0,119.36392233909913,0.0,1196.381082459498,False
Central,Technology,2015-01-13,0.0,39.210906975013124,0.0,1100.505885572215,False
Central,Technology,2015-01-14,0.0,0.0,0.0,1038.993221716506,False
Central,Technology,2015-01-15,0.0,0.0,0.0,1012.374938654792,False
Central,Technology,2015-01-16,0.0,0.0,0.0,992.6258830230437,False
Central,Technology,2015-01-17,0.0,64.05612693681549,0.0,1153.4747331035803,False
Central,Technology,2015-01-18,0.0,19.44095246090353,0.0,1024.1605205499475,False
Central,Technology,2015-01-19,0.0,0.0,0.0,1016.9064705589483,False
Central,Technology,2015-01-20,0.0,26.818258808525208,0.0,1010.7640421847768,False
Central,Technology,2015-01-21,0.0,0.0,0.0,940.7747949402477,False
Central,Technology,2015-01-22,0.0,0.0,0.0,919.795737408944,False
Central,Technology,2015-01-23,0.0,0.0,0.0,1020.8849034442378,False
Central,Technology,2015-01-24,0.0,78.96808240612731,0.0,1083.817601158496,False
Central,Technology,2015-01-25,0.0,39.21947113143799,0.0,1037.955150031505,False
Central,Technology,2015-01-26,0.0,122.6304439597366,0.0,1101.8990901330008,False
Central,Technology,2015-01-27,0.0,53.1367062667815,0.0,1134.1578483192768,False
Central,Technology,2015-01-28,0.0,7.528370625793201,0.0,1022.0170758779542,False
Central,Technology,2015-01-29,0.0,0.0,0.0,1012.8602070245471,False
Central,Technology,2015-01-30,0.0,0.0,0.0,1000.9569703025284,False
Central,Technology,2015-01-31,0.0,104.55414414744527,0.0,1115.0693478016426,False
Central,Technology,2015-02-01,468.9,61.90398113325318,0.0,1077.5317039369374,False
Central,Technology,2015-02-02,0.0,141.50120281579137,0.0,1122.4223800302498,False
Central,Technology,2015-02-03,0.0,67.41392455228439,0.0,1061.0399586737328,False
Central,Technology,2015-02-04,0.0,16.584333318587994,0.0,1021.6701406232155,False
Central,Technology,2015-02-05,0.0,0.0,0.0,998.3150376129477,False
Central,Technology,2015-02-06,0.0,0.0,0.0,1001.3966077153939,False
Central,Technology,2015-02-07,0.0,95.8982180798669,0.0,1183.6319574191634,False
Central,Technology,2015-02-08,0.0,47.26484039296588,0.0,1045.639886054683,False
Central,Technology,2015-02-09,0.0,121.13837727330417,0.0,1092.67625077918,False
Central,Technology,2015-02-10,0.0,41.754419761277916,0.0,1101.287999256639,False
Central,Technology,2015-02-11,0.0,0.0,0.0,952.4676741276813,False
Central,Technology,2015-02-12,0.0,0.0,0.0,921.5574435138485,False
Central,Technology,2015-02-13,0.0,0.0,0.0,903.9331309773195,False
Central,Technology,2015-02-14,0.0,56.08532446112373,0.0,1060.8542436933328,False
Central,Technology,2015-02-15,0.0,6.168838521656127,0.0,965.4647798519851,False
Central,Technology,2015-02-16,0.0,222.5880924722016,0.0,1301.4341948222147,False
Central,Technology,2015-02-17,0.0,1.1280240896526692,0.0,981.1859325339486,False
Central,Technology,2015-02-18,0.0,0.0,0.0,940.6618543203192,False
Central,Technology,2015-02-19,0.0,0.0,0.0,891.4245150950406,False
Central,Technology,2015-02-20,62.31,0.0,0.0,975.1869692095504,False
Central,Technology,2015-02-21,0.0,27.748567105730373,0.0,1076.3010426976753,False
Central,Technology,2015-02-22,0.0,0.0,0.0,993.6974711862861,False
Central,Technology,2015-02-23,0.0,61.93124464495226,0.0,1064.843657052022,False
Central,Technology,2015-02-24,0.0,0.0,0.0,985.1121966597585,False
Central,Technology,2015-02-25,0.0,0.0,0.0,851.8244235193855,False
Central,Technology,2015-02-26,0.0,0.0,0.0,919.3944508618948,False
Central,Technology,2015-02-27,0.0,0.0,0.0,885.9642454561388,False
Central,Technology,2015-02-28,0.0,40.3335059401389,0.0,1005.0898936462224,False
Central,Technology,2015-03-01,0.0,1.0342582549133397,0.0,1055.237159798295,False
Central,Technology,2015-03-02,0.0,85.32402915469217,0.0,1092.9797289964577,False
Central,Technology,2015-03-03,0.0,17.197941207760664,0.0,936.209309836543,False
Central,Technology,2015-03-04,0.0,0.0,0.0,952.4607204698586,False
Central,Technology,2015-03-05,0.0,0.0,0.0,939.7498491945281,False
Central,Technology,2015-03-06,0.0,0.0,0.0,1004.6641865297229,False
Central,Technology,2015-03-07,0.0,79.75521671856939,0.0,1094.1014715496858,False
Central,Technology,2015-03-08,0.0,41.388314599221495,0.0,1048.2414495286455,False
Central,Technology,2015-03-09,0.0,125.85240973805443,0.0,1130.3572128456592,False
Central,Technology,2015-03-10,0.0,57.18376600733262,0.0,1090.3748597903314,False
Central,Technology,2015-03-11,0.0,12.279745444294946,0.0,1081.5588747566765,False
Central,Technology,2015-03-12,0.0,0.0,0.0,985.0264410409111,False
Central,Technology,2015-03-13,0.0,0.0,0.0,961.8495384772823,False
Central,Technology,2015-03-14,574.91,111.78913464330184,0.0,1111.513229085746,False
Central,Technology,2015-03-15,0.0,70.43683655635763,0.0,1064.8828559228614,False
Central,Technology,2015-03-16,0.0,151.71811006236402,0.0,1106.6394988408813,False
Central,Technology,2015-03-17,0.0,79.77162970721673,0.0,1075.8897942304066,False
Central,Technology,2015-03-18,0.0,31.59277487857399,0.0,1039.2866407262916,False
Central,Technology,2015-03-19,0.0,0.0,0.0,956.9336591917257,False
Central,Technology,2015-03-20,0.0,0.0,0.0,1014.5553826818025,False
Central,Technology,2015-03-21,0.0,122.14871885958306,0.0,1150.4364397952443,False
Central,Technology,2015-03-22,0.0,78.32740934896873,0.0,1073.3014342281788,False
Central,Technology,2015-03-23,0.0,157.47411661307098,0.0,1154.5096994531677,False
Central,Technology,2015-03-24,0.0,83.7497830670673,0.0,1104.3662663027649,False
Central,Technology,2015-03-25,0.0,34.15577602333914,0.0,1032.0613057485352,False
Central,Technology,2015-03-26,0.0,0.0,0.0,1036.3957321952385,False
Central,Technology,2015-03-27,0.0,0.0,0.0,980.0995326389523,False
Central,Technology,2015-03-28,0.0,122.47129367886595,0.0,1100.9466755726146,False
Central,Technology,2015-03-29,0.0,78.4466722564895,0.0,1091.2398971431057,False
Central,Technology,2015-03-30,251.944,157.57221593384068,0.0,1109.786290068326,False
Central,Technology,2015-03-31,79.984,83.94383590441576,0.0,1081.7901134934,False
Central,Technology,2015-04-01,0.0,34.4941760588002,0.0,1048.8928494881418,False
Central,Technology,2015-04-02,0.0,0.0,0.0,1024.7346210800458,False
Central,Technology,2015-04-03,0.0,0.0,0.0,1020.9336227109856,False
Central,Technology,2015-04-04,0.0,122.85127090870162,0.0,1081.9984597920284,False
Central,Technology,2015-04-05,0.0,78.50427694020266,0.0,1143.9261616108092,False
Central,Technology,2015-04-06,0.0,157.05624751294,0.0,1167.791011263613,False
Central,Technology,2015-04-07,0.0,82.56970540881149,0.0,1084.575024279882,False
Central,Technology,2015-04-08,0.0,31.9572124972644,0.0,1023.2088940900135,False
Central,Technology,2015-04-09,0.0,0.0,0.0,1046.0090963878654,False
Central,Technology,2015-04-10,0.0,0.0,0.0,944.8568636642038,False
Central,Technology,2015-04-11,758.352,115.0148359509084,0.0,1142.7558227817558,False
Central,Technology,2015-04-12,0.0,68.3771868216715,0.0,1112.3005601324355,False
Central,Technology,2015-04-13,0.0,144.451173380839,0.0,1171.3132080313335,False
Central,Technology,2015-04-14,0.0,67.36260622118418,0.0,1121.565634976875,False
Central,Technology,2015-04-15,0.0,14.097048632577398,0.0,1013.9718801550101,False
Central,Technology,2015-04-16,0.0,0.0,0.0,970.8675571127467,False
Central,Technology,2015-04-17,0.0,0.0,0.0,1014.5596194991697,False
Central,Technology,2015-04-18,227.976,89.71343440992946,0.0,1162.9996333400386,False
Central,Technology,2015-04-19,0.0,41.054694813343794,0.0,1084.5636644616886,False
Central,Technology,2015-04-20,0.0,115.47624026529414,0.0,1147.6108042943329,False
Central,Technology,2015-04-21,0.0,37.17847018297393,0.0,1050.0807273821063,False
Central,Technology,2015-04-22,0.0,0.0,0.0,936.2630292324214,False
Central,Technology,2015-04-23,0.0,0.0,0.0,928.8962546452069,False
Central,Technology,2015-04-24,0.0,0.0,0.0,867.325839933937,False
Central,Technology,2015-04-25,0.0,60.225658576851544,0.0,1012.7977972120104,False
Central,Technology,2015-04-26,0.0,13.27269414864979,0.0,1070.0658391237425,False
Central,Technology,2015-04-27,0.0,90.0133762895642,0.0,1028.9937106637096,False
Central,Technology,2015-04-28,0.0,14.61728254661135,0.0,1082.8676800048022,False
Central,Technology,2015-04-29,0.0,0.0,0.0,954.9433732009842,False
Central,Technology,2015-04-30,0.0,0.0,0.0,945.437788750041,False
Central,Technology,2015-05-01,0.0,0.0,0.0,939.137358989021,False
Central,Technology,2015-05-02,0.0,53.891427557706734,0.0,1159.1091770172247,False
Central,Technology,2015-05-03,0.0,11.723119741759291,0.0,1032.0539016555012,False
Central,Technology,2015-05-04,0.0,93.33086682413553,0.0,1087.2823204858043,False
Central,Technology,2015-05-05,0.0,22.76870778471897,0.0,1079.2519721099654,False
Central,Technology,2015-05-06,0.0,0.0,0.0,923.0411493508151,False
Central,Technology,2015-05-07,0.0,0.0,0.0,997.7200786358028,False
Central,Technology,2015-05-08,0.0,0.0,0.0,959.2352686216274,False
Central,Technology,2015-05-09,0.0,78.76089869425226,0.0,1129.5760946811383,False
Central,Technology,2015-05-10,0.0,39.59820130880135,0.0,1031.5370967769761,False
Central,Technology,2015-05-11,205.768,123.57220062844833,0.0,1150.0004320233318,False
Central,Technology,2015-05-12,0.0,54.67840421816884,0.0,1075.466997278748,False
Central,Technology,2015-05-13,0.0,9.761769780933932,0.0,1061.9175416683881,False
Central,Technology,2015-05-14,0.0,0.0,0.0,1009.2560985851148,False
Central,Technology,2015-05-15,0.0,0.0,0.0,1073.179765557796,False
Central,Technology,2015-05-16,0.0,109.85787403157725,0.0,1145.8138125945554,False
Central,Technology,2015-05-17,0.0,68.66915424076788,0.0,1085.4307600443713,False
Central,Technology,2015-05-18,0.0,149.97660429135522,0.0,1053.5531190694217,False
Central,Technology,2015-05-19,0.0,77.85160555592054,0.0,1166.4987906848105,False
Central,Technology,2015-05-20,20.784,29.230008189171294,0.0,1089.038548765172,False
Central,Technology,2015-05-21,0.0,0.0,0.0,1062.4311861971112,False
Central,Technology,2015-05-22,0.0,0.0,0.0,1039.1645702217959,False
Central,Technology,2015-05-23,0.0,116.44584348419487,0.0,1124.4701259663993,False
Central,Technology,2015-05-24,0.0,70.76841289172688,0.0,1063.8997813605456,False
Central,Technology,2015-05-25,0.0,0.0,0.0,1011.2649386175578,False
Central,Technology,2015-05-26,0.0,71.40254008219767,0.0,1057.926797762815,False
Central,Technology,2015-05-27,0.0,18.947386278420026,0.0,989.9823781137372,False
Central,Technology,2015-05-28,0.0,0.0,0.0,995.3517250751692,False
Central,Technology,2015-05-29,0.0,0.0,0.0,992.5917433248353,False
Central,Technology,2015-05-30,719.976,97.55922719433953,0.0,1153.5019334195351,False
Central,Technology,2015-05-31,0.0,50.20816749298064,0.0,1086.4248280920738,False
Central,Technology,2015-06-01,0.0,126.12416379320972,0.0,1209.0782140636425,False
Central,Technology,2015-06-02,0.0,49.5078722598261,0.0,1052.9289909483405,False
Central,Technology,2015-06-03,0.0,0.0,0.0,947.0558809306327,False
Central,Technology,2015-06-04,0.0,0.0,0.0,1048.9152822214592,False
Central,Technology,2015-06-05,0.0,0.0,0.0,944.3546274835411,False
Central,Technology,2015-06-06,0.0,80.70776297121381,0.0,1129.9566383333683,False
Central,Technology,2015-06-07,0.0,35.93841095517382,0.0,1033.1678024035316,False
Central,Technology,2015-06-08,0.0,114.80467045857179,0.0,1107.5277496975434,False
Central,Technology,2015-06-09,71.976,41.407951170831026,0.0,1043.1497702812246,False
Central,Technology,2015-06-10,0.0,0.0,0.0,1061.0263733238633,False
Central,Technology,2015-06-11,0.0,0.0,0.0,1000.7198749488309,False
Central,Technology,2015-06-12,0.0,0.0,0.0,1003.7381893014509,False
Central,Technology,2015-06-13,0.0,86.04901017412391,0.0,1100.7732980936412,False
Central,Technology,2015-06-14,0.0,44.259223976372695,0.0,1072.6612778772721,False
Central,Technology,2015-06-15,0.0,125.76700010226517,0.0,1093.1337568448341,False
Central,Technology,2015-06-16,0.0,54.6005498124551,0.0,1082.9773732485096,False
Central,Technology,2015-06-17,0.0,7.633879716360553,0.0,1003.9193811370794,False
Central,Technology,2015-06-18,0.0,0.0,0.0,901.2027722399927,False
Central,Technology,2015-06-19,0.0,0.0,0.0,979.1783564142412,False
Central,Technology,2015-06-20,620.384,103.14787329614296,0.0,1115.1732419509453,False
Central,Technology,2015-06-21,0.0,61.01193784492633,0.0,1116.733562561325,False
Central,Technology,2015-06-22,0.0,141.681012189291,0.0,1165.5010588375706,False
Central,Technology,2015-06-23,0.0,69.23186712733154,0.0,1107.4140270410032,False
Central,Technology,2015-06-24,0.0,20.601976602109005,0.0,1017.1648337361348,False
Central,Technology,2015-06-25,0.0,0.0,0.0,1044.3838318736398,False
Central,Technology,2015-06-26,0.0,0.0,0.0,967.5944552615962,False
Central,Technology,2015-06-27,0.0,109.65077713179406,0.0,1114.9936052578453,False
Central,Technology,2015-06-28,0.0,65.1744379311879,0.0,1125.0843246405304,False
Central,Technology,2015-06-29,0.0,143.57099816146095,0.0,1020.5167970017296,False
Central,Technology,2015-06-30,0.0,69.01082236635406,0.0,1075.236593438793,False
Central,Technology,2015-07-01,0.0,18.518450913186697,0.0,1042.8537210676152,False
Central,Technology,2015-07-02,0.0,0.0,0.0,966.907404303002,False
Central,Technology,2015-07-03,0.0,0.0,0.0,1025.674349505627,False
Central,Technology,2015-07-04,0.0,275.1536605508052,0.0,1275.3405355299296,False
Central,Technology,2015-07-05,0.0,59.47341494207556,0.0,1059.1911393341197,False
Central,Technology,2015-07-06,0.0,138.12842424456295,0.0,1114.5492029253726,False
Central,Technology,2015-07-07,0.0,64.31173943058778,0.0,1098.7883853119893,False
Central,Technology,2015-07-08,0.0,15.024742923542817,0.0,1018.9051883784002,False
Central,Technology,2015-07-09,0.0,0.0,0.0,1035.1101850516247,False
